"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count","sources"
"3/3/2012 1:00",1,0,0,3,14.76,18.94,"93",0,0,44,44,"Ad Campaign"
"3/3/2012 2:00",1,0,0,3,14.76,18.18,"93",6.0032,4,34,38,"ad campaign"
"3/3/2012 3:00",1,0,0,2,14.76,17.425,"93",11.0014,1,20,21,"facebook page"
"3/3/2012 4:00",1,0,0,2,14.76,17.425,"93",12.998,0,2,2,"www.yahoo.com"
"3/3/2012 5:00",1,0,0,2,14.76,18.18,"93",6.0032,1,1,2,"facebook page"
"3/3/2012 6:00",1,0,0,2,14.76,18.18,"93",6.0032,1,6,7,"www.bing.com"
"3/3/2012 7:00",1,0,0,2,14.76,17.425,"93",8.9981,2,14,16,"www.bing.com"
"3/3/2012 8:00",1,0,0,3,14.76,18.94,"93",0,2,46,48,"www.bing.com"
"3/3/2012 9:00",1,0,0,3,15.58,19.695,"87",6.0032,7,87,94,"www.google.com"
"3/3/2012 10:00",1,0,0,2,16.4,20.455,"87",0,31,137,168,"ad campaign"
"3/3/2012 11:00",1,0,0,2,16.4,20.455,"87",6.0032,33,181,214,"www.bing.com"
"3/3/2012 12:00",1,0,0,2,17.22,21.21,"67",16.9979,47,252,299,"Twitter"
"3/3/2012 13:00",1,0,0,1,18.04,21.97,"51",19.0012,87,252,339,"www.google.fi"
"3/3/2012 14:00",1,0,0,2,18.86,22.725,"44",23.9994,151,279,430,"www.bing.com"
"3/3/2012 15:00",1,0,0,1,19.68,23.485,"29",19.9995,145,254,399,"www.bing.com"
"3/3/2012 16:00",1,0,0,1,20.5,24.24,"27",19.9995,167,300,467,"blog"
"3/3/2012 17:00",1,0,0,1,20.5,24.24,"23",22.0028,106,279,385,"direct"
"3/3/2012 18:00",1,0,0,1,20.5,24.24,"25",16.9979,53,250,303,"facebook page"
"3/3/2012 19:00",1,0,0,1,18.86,22.725,"33",11.0014,34,191,225,"www.google.co.uk"
"3/3/2012 20:00",1,0,0,1,18.04,21.97,"30",8.9981,28,121,149,"direct"
"3/3/2012 21:00",1,0,0,1,18.86,22.725,"19",22.0028,24,130,154,"www.google.co.uk"
"3/3/2012 22:00",1,0,0,1,18.04,21.97,"21",8.9981,19,115,134,"blog"
"3/3/2012 23:00",1,0,0,1,17.22,21.21,"24",0,12,94,106,"facebook page"
"3/4/2012 0:00",1,0,0,2,16.4,20.455,"30",23.9994,5,67,72,"www.yahoo.com"
"3/4/2012 1:00",1,0,0,2,15.58,19.695,"34",12.998,16,60,76,"www.bing.com"
"3/4/2012 2:00",1,0,0,2,14.76,17.425,"40",11.0014,14,66,80,"www.google.co.uk"
"3/4/2012 3:00",1,0,0,2,14.76,17.425,"43",8.9981,5,21,26,"direct"
"3/4/2012 4:00",1,0,0,2,13.94,16.665,"46",12.998,3,11,14,"www.yahoo.com"
"3/4/2012 5:00",1,0,0,2,13.94,15.91,"46",15.0013,0,5,5,"Ad Campaign"
"3/4/2012 6:00",1,0,0,2,12.3,13.635,"52",19.9995,0,5,5,"www.yahoo.com"
"3/4/2012 7:00",1,0,0,2,12.3,13.635,"52",19.9995,2,21,23,"Twitter"
"3/4/2012 8:00",1,0,0,1,12.3,13.635,"52",22.0028,12,54,66,"Ad Campaign"
"3/4/2012 9:00",1,0,0,1,12.3,13.635,"49",30.0026,14,104,118,"www.yahoo.com"
"3/4/2012 10:00",1,0,0,1,12.3,13.635,"49",22.0028,31,161,192,"www.google.co.uk"
"3/4/2012 11:00",1,0,0,1,13.12,14.395,"45",26.0027,64,192,256,"ad campaign"
"3/4/2012 12:00",1,0,0,1,13.94,15.15,"42",23.9994,71,256,327,"facebook page"
"3/4/2012 13:00",1,0,0,1,14.76,16.665,"37",23.9994,108,256,364,"Twitter    "
"3/4/2012 14:00",1,0,0,1,14.76,16.665,"34",23.9994,106,226,332,"www.google.co.uk"
"3/4/2012 15:00",1,0,0,1,14.76,15.91,"32",35.0008,82,252,334,"www.yahoo.com"
"3/4/2012 16:00",1,0,0,1,14.76,15.91,"29",32.9975,68,231,299,"direct"
"3/4/2012 17:00",1,0,0,1,13.94,14.395,"31",36.9974,49,214,263,"ad campaign"
"3/4/2012 18:00",1,0,0,1,13.12,13.635,"33",40.9973,20,164,184,NA
"3/4/2012 19:00",1,0,0,1,12.3,12.88,"36",32.9975,12,120,132,"blog"
"3/4/2012 20:00",1,0,0,1,11.48,13.635,"38",16.9979,8,80,88,"Twitter"
"3/4/2012 21:00",1,0,0,1,11.48,13.635,"36",15.0013,9,70,79,"Ad Campaign"
"3/4/2012 22:00",1,0,0,1,10.66,12.12,"41",16.9979,9,53,62,"www.google.co.uk"
"3/4/2012 23:00",1,0,0,1,10.66,12.88,"41",12.998,2,24,26,"www.google.co.uk"
"3/5/2012 0:00",1,0,1,1,9.84,11.365,"44",12.998,2,15,17,"www.yahoo.com"
"3/5/2012 1:00",1,0,1,1,9.84,12.12,"48",8.9981,3,3,6,"ad campaign"
"3/5/2012 2:00",1,0,1,1,9.84,12.12,"48",8.9981,1,3,4,"facebook page"
"3/5/2012 3:00",1,0,1,1,9.02,11.365,"51",11.0014,0,1,1,"direct"
"3/5/2012 4:00",1,0,1,1,8.2,11.365,"55",6.0032,0,1,1,"www.bing.com"
"3/5/2012 5:00",1,0,1,1,8.2,11.365,"55",6.0032,1,17,18,"Twitter"
"3/5/2012 6:00",1,0,1,1,7.38,9.85,"59",8.9981,2,89,91,"ad campaign"
"3/5/2012 7:00",1,0,1,1,7.38,9.85,"59",8.9981,7,253,260,"www.google.co.uk"
"3/5/2012 8:00",1,0,1,1,8.2,11.365,"59",7.0015,13,415,428,"www.yahoo.com"
"3/5/2012 9:00",1,0,1,2,9.02,12.88,"60",6.0032,11,186,197,"facebook page"
"3/5/2012 10:00",1,0,1,2,9.84,12.88,"60",0,12,74,86,"www.bing.com"
"3/5/2012 11:00",1,0,1,2,10.66,13.635,"56",8.9981,17,86,103,"www.google.co.uk"
"3/5/2012 12:00",1,0,1,2,10.66,15.15,"52",0,15,122,137,"www.google.co.uk"
"3/5/2012 13:00",1,0,1,2,10.66,12.88,"55",19.9995,11,109,120,"ad campaign"
"3/5/2012 14:00",1,0,1,2,11.48,12.88,"57",23.9994,13,115,128,"AD campaign"
"3/5/2012 15:00",1,0,1,2,12.3,14.395,"53",12.998,20,110,130,"www.google.com"
"3/5/2012 16:00",1,0,1,1,12.3,13.635,"45",19.9995,30,180,210,"Twitter    "
"3/5/2012 17:00",1,0,1,3,12.3,13.635,"45",19.9995,11,376,387,"ad campaign"
"3/5/2012 18:00",1,0,1,3,11.48,11.365,"55",43.9989,12,363,375,"www.yahoo.com"
"3/5/2012 19:00",1,0,1,1,10.66,12.88,"53",15.0013,6,220,226,"www.google.co.uk"
"3/5/2012 20:00",1,0,1,1,10.66,11.365,"37",31.0009,8,171,179,"www.google.fi"
"3/5/2012 21:00",1,0,1,1,10.66,11.365,"37",26.0027,4,116,120,"Twitter"
"3/5/2012 22:00",1,0,1,1,9.84,10.605,"35",22.0028,2,76,78,"www.bing.com"
"3/5/2012 23:00",1,0,1,1,9.02,9.09,"37",39.0007,2,29,31,"www.google.co.uk"
"3/6/2012 0:00",1,0,1,1,9.02,10.605,"37",19.9995,0,8,8,"www.google.co.uk"
"3/6/2012 1:00",1,0,1,1,8.2,9.85,"44",16.9979,0,6,6,"ad campaign"
"3/6/2012 2:00",1,0,1,1,8.2,9.85,"44",15.0013,0,4,4,"direct"
"3/6/2012 3:00",1,0,1,1,7.38,8.335,"51",19.0012,0,1,1,"ad campaign"
"3/6/2012 4:00",1,0,1,1,7.38,8.335,"51",19.9995,0,3,3,"ad campaign"
"3/6/2012 5:00",1,0,1,1,7.38,9.09,"51",15.0013,0,25,25,"www.yahoo.com"
"3/6/2012 6:00",1,0,1,1,7.38,10.605,"51",7.0015,3,99,102,"www.bing.com"
"3/6/2012 7:00",1,0,1,1,6.56,9.09,"55",8.9981,5,270,275,"ad campaign"
"3/6/2012 8:00",1,0,1,1,6.56,9.09,"59",7.0015,14,487,501,NA
"3/6/2012 9:00",1,0,1,1,9.02,13.635,"47",0,11,222,233,"Twitter    "
"3/6/2012 10:00",1,0,1,1,9.84,12.88,"44",0,16,113,129,"ad campaign"
"3/6/2012 11:00",1,0,1,1,10.66,12.88,"41",11.0014,20,110,130,"www.yahoo.com"
"3/6/2012 12:00",1,0,1,1,10.66,13.635,"41",7.0015,9,129,138,"ad campaign"
"3/6/2012 13:00",1,0,1,1,12.3,15.15,"39",8.9981,16,148,164,"facebook page"
"3/6/2012 14:00",1,0,1,1,13.12,15.15,"36",15.0013,20,116,136,"AD campaign"
"3/6/2012 15:00",1,0,1,1,13.94,15.15,"36",19.9995,24,142,166,"www.google.co.uk"
"3/6/2012 16:00",1,0,1,1,14.76,16.665,"32",19.0012,22,228,250,"direct"
"3/6/2012 17:00",1,0,1,1,14.76,16.665,"34",19.0012,21,425,446,"Ad Campaign"
"3/6/2012 18:00",1,0,1,1,13.94,15.15,"42",22.0028,15,442,457,"facebook page"
"3/6/2012 19:00",1,0,1,1,13.94,15.15,"46",19.9995,9,278,287,"ad campaign"
"3/6/2012 20:00",1,0,1,1,13.12,15.91,"49",12.998,3,184,187,"ad campaign"
"3/6/2012 21:00",1,0,1,1,13.12,15.91,"49",12.998,5,143,148,"Ad Campaign"
"3/6/2012 22:00",1,0,1,1,11.48,13.635,"56",11.0014,5,101,106,"facebook page"
"3/6/2012 23:00",1,0,1,1,11.48,13.635,"61",15.0013,3,51,54,"www.google.fi"
"3/7/2012 0:00",1,0,1,1,11.48,12.88,"65",19.0012,3,12,15,"ad campaign"
"3/7/2012 1:00",1,0,1,1,12.3,13.635,"61",19.9995,1,4,5,"www.bing.com"
"3/7/2012 2:00",1,0,1,1,12.3,14.395,"56",19.0012,0,4,4,"Twitter    "
"3/7/2012 3:00",1,0,1,1,12.3,13.635,"56",23.9994,1,2,3,"facebook page"
"3/7/2012 4:00",1,0,1,1,11.48,12.88,"61",22.0028,0,3,3,NA
"3/7/2012 5:00",1,0,1,1,11.48,12.88,"56",19.9995,0,18,18,"facebook page"
"3/7/2012 6:00",1,0,1,1,11.48,12.88,"61",26.0027,4,104,108,"www.bing.com"
"3/7/2012 7:00",1,0,1,1,10.66,11.365,"65",26.0027,12,332,344,"ad campaign"
"3/7/2012 8:00",1,0,1,1,11.48,12.88,"61",19.9995,12,554,566,"facebook page"
"3/7/2012 9:00",1,0,1,1,12.3,13.635,"61",22.0028,12,252,264,"ad campaign"
"3/7/2012 10:00",1,0,1,1,14.76,16.665,"50",19.9995,20,127,147,"www.yahoo.com"
"3/7/2012 11:00",1,0,1,1,17.22,21.21,"38",19.9995,33,128,161,"www.bing.com"
"3/7/2012 12:00",1,0,1,1,18.04,21.97,"38",26.0027,40,175,215,"ad campaign"
"3/7/2012 13:00",1,0,1,1,20.5,24.24,"34",27.9993,26,179,205,"blog"
"3/7/2012 14:00",1,0,1,1,21.32,25,"36",22.0028,38,137,175,"www.google.com"
"3/7/2012 15:00",1,0,1,1,22.14,25.76,"37",30.0026,44,165,209,"direct"
"3/7/2012 16:00",1,0,1,1,22.96,26.515,"37",27.9993,34,254,288,NA
"3/7/2012 17:00",1,0,1,1,22.96,26.515,"43",32.9975,58,554,612,"www.bing.com"
"3/7/2012 18:00",1,0,1,1,22.96,26.515,"40",31.0009,35,509,544,"AD campaign"
"3/7/2012 19:00",1,0,1,1,22.14,25.76,"42",23.9994,16,345,361,"Ad Campaign"
"3/7/2012 20:00",1,0,1,1,20.5,24.24,"51",16.9979,18,242,260,"facebook page"
"3/7/2012 21:00",1,0,1,1,18.04,21.97,"62",16.9979,11,177,188,"Ad Campaign"
"3/7/2012 22:00",1,0,1,1,18.86,22.725,"59",19.9995,10,149,159,"ad campaign"
"3/7/2012 23:00",1,0,1,1,18.04,21.97,"62",22.0028,4,58,62,"ad campaign"
"3/8/2012 0:00",1,0,1,1,18.04,21.97,"62",22.0028,11,35,46,"facebook page"
"3/8/2012 1:00",1,0,1,1,18.86,22.725,"63",22.0028,4,17,21,"www.yahoo.com"
"3/8/2012 2:00",1,0,1,1,18.86,22.725,"63",26.0027,6,5,11,"www.yahoo.com"
"3/8/2012 3:00",1,0,1,1,18.86,22.725,"63",26.0027,0,3,3,"www.google.co.uk"
"3/8/2012 4:00",1,0,1,1,18.04,21.97,"72",19.0012,0,2,2,NA
"3/8/2012 5:00",1,0,1,1,17.22,21.21,"77",15.0013,1,28,29,"www.yahoo.com"
"3/8/2012 6:00",1,0,1,1,17.22,21.21,"77",16.9979,4,105,109,"ad campaign"
"3/8/2012 7:00",1,0,1,1,17.22,21.21,"77",23.9994,8,326,334,"ad campaign"
"3/8/2012 8:00",1,0,1,1,18.04,21.97,"77",26.0027,12,573,585,"ad campaign"
"3/8/2012 9:00",1,0,1,1,18.86,22.725,"72",31.0009,19,282,301,"www.bing.com"
"3/8/2012 10:00",1,0,1,1,20.5,24.24,"68",31.0009,19,119,138,"ad campaign"
"3/8/2012 11:00",1,0,1,2,22.14,25.76,"60",31.0009,48,156,204,"facebook page"
"3/8/2012 12:00",1,0,1,2,22.96,26.515,"60",30.0026,27,224,251,"ad campaign"
"3/8/2012 13:00",1,0,1,2,24.6,31.06,"49",43.0006,35,198,233,"www.bing.com"
"3/8/2012 14:00",1,0,1,2,25.42,31.06,"43",43.0006,48,155,203,"ad campaign"
"3/8/2012 15:00",1,0,1,1,26.24,31.06,"38",46.0022,24,161,185,"ad campaign"
"3/8/2012 16:00",1,0,1,2,25.42,31.06,"41",43.0006,37,305,342,"AD campaign"
"3/8/2012 17:00",1,0,1,1,25.42,31.06,"38",43.9989,52,545,597,"blog"
"3/8/2012 18:00",1,0,1,2,25.42,31.06,"38",36.9974,45,545,590,"www.google.co.uk"
"3/8/2012 19:00",1,0,1,2,24.6,31.06,"40",30.0026,21,395,416,"ad campaign"
"3/8/2012 20:00",1,0,1,2,24.6,31.06,"43",26.0027,20,282,302,"www.bing.com"
"3/8/2012 21:00",1,0,1,1,24.6,31.06,"43",26.0027,27,206,233,"www.yahoo.com"
"3/8/2012 22:00",1,0,1,1,22.96,26.515,"49",22.0028,12,141,153,"ad campaign"
"3/8/2012 23:00",1,0,1,2,22.96,26.515,"49",30.0026,6,88,94,"www.yahoo.com"
"3/9/2012 0:00",1,0,1,2,23.78,27.275,"49",31.0009,3,51,54,"www.bing.com"
"3/9/2012 1:00",1,0,1,3,22.96,26.515,"52",32.9975,4,22,26,"ad campaign"
"3/9/2012 2:00",1,0,1,3,19.68,23.485,"77",27.9993,2,9,11,"direct"
"3/9/2012 3:00",1,0,1,1,18.86,22.725,"77",35.0008,0,7,7,"direct"
"3/9/2012 4:00",1,0,1,3,16.4,20.455,"66",19.0012,0,1,1,"ad campaign"
"3/9/2012 5:00",1,0,1,3,16.4,20.455,"66",19.0012,2,27,29,"www.yahoo.com"
"3/9/2012 6:00",1,0,1,2,16.4,20.455,"50",23.9994,2,83,85,"direct"
"3/9/2012 7:00",1,0,1,2,15.58,19.695,"40",19.9995,6,262,268,"www.yahoo.com"
"3/9/2012 8:00",1,0,1,2,13.94,14.395,"42",35.0008,17,484,501,"direct"
"3/9/2012 9:00",1,0,1,2,13.94,14.395,"42",35.0008,17,267,284,"ad campaign"
"3/9/2012 10:00",1,0,1,2,13.94,14.395,"36",32.9975,14,145,159,"Ad Campaign"
"3/9/2012 11:00",1,0,1,2,14.76,16.665,"34",23.9994,17,170,187,"direct"
"3/9/2012 12:00",1,0,1,1,14.76,16.665,"34",27.9993,27,174,201,"ad campaign"
"3/9/2012 13:00",1,0,1,2,15.58,19.695,"29",26.0027,49,175,224,"ad campaign"
"3/9/2012 14:00",1,0,1,1,17.22,21.21,"28",31.0009,49,129,178,"blog"
"3/9/2012 15:00",1,0,1,1,18.86,22.725,"24",16.9979,50,188,238,"ad campaign"
"3/9/2012 16:00",1,0,1,1,19.68,23.485,"23",27.9993,51,292,343,"www.yahoo.com"
"3/9/2012 17:00",1,0,1,1,18.86,22.725,"24",26.0027,68,498,566,"Twitter    "
"3/9/2012 18:00",1,0,1,1,18.04,21.97,"26",35.0008,30,440,470,"blog"
"3/9/2012 19:00",1,0,1,1,17.22,21.21,"28",40.9973,12,232,244,"www.google.fi"
"3/9/2012 20:00",1,0,1,1,15.58,19.695,"32",23.9994,3,156,159,"Ad Campaign"
"3/9/2012 21:00",1,0,1,1,14.76,16.665,"34",22.0028,8,133,141,"www.google.co.uk"
"3/9/2012 22:00",1,0,1,1,13.94,14.395,"31",32.9975,7,100,107,"www.google.com"
"3/9/2012 23:00",1,0,1,1,13.12,15.15,"33",19.9995,9,77,86,"www.google.co.uk"
"3/10/2012 0:00",1,0,0,1,12.3,13.635,"36",23.9994,9,68,77,"direct"
"3/10/2012 1:00",1,0,0,1,12.3,14.395,"36",16.9979,1,50,51,"www.bing.com"
"3/10/2012 2:00",1,0,0,1,10.66,12.12,"41",16.9979,12,30,42,"Twitter    "
"3/10/2012 3:00",1,0,0,1,10.66,11.365,"41",19.9995,0,16,16,NA
"3/10/2012 4:00",1,0,0,1,9.84,10.605,"41",23.9994,1,3,4,"www.google.com"
"3/10/2012 5:00",1,0,0,1,9.02,10.605,"42",19.0012,3,7,10,"AD campaign"
"3/10/2012 6:00",1,0,0,1,9.02,10.605,"44",19.0012,1,11,12,"www.yahoo.com"
"3/10/2012 7:00",1,0,0,1,9.02,10.605,"44",16.9979,4,36,40,"Ad Campaign"
"3/10/2012 8:00",1,0,0,1,9.02,10.605,"44",19.9995,15,96,111,"www.yahoo.com"
"3/10/2012 9:00",1,0,0,1,9.84,10.605,"41",22.0028,21,127,148,"www.google.com"
"3/10/2012 10:00",1,0,0,1,10.66,11.365,"35",27.9993,47,176,223,"www.google.co.uk"
"3/10/2012 11:00",1,0,0,1,12.3,13.635,"33",22.0028,56,218,274,"facebook page"
"3/10/2012 12:00",1,0,0,1,12.3,13.635,"33",22.0028,88,241,329,"ad campaign"
"3/10/2012 13:00",1,0,0,1,13.12,15.15,"29",19.0012,89,268,357,"ad campaign"
"3/10/2012 14:00",1,0,0,1,13.94,15.91,"27",19.0012,117,262,379,"direct"
"3/10/2012 15:00",1,0,0,1,13.94,18.18,"25",0,132,274,406,"www.google.co.uk"
"3/10/2012 16:00",1,0,0,1,14.76,18.18,"23",0,115,275,390,"facebook page"
"3/10/2012 17:00",1,0,0,1,14.76,18.94,"23",0,104,250,354,"facebook page"
"3/10/2012 18:00",1,0,0,1,14.76,18.18,"21",6.0032,67,230,297,"Twitter"
"3/10/2012 19:00",1,0,0,1,13.94,18.18,"25",0,25,159,184,"Twitter"
"3/10/2012 20:00",1,0,0,1,13.12,16.665,"33",8.9981,20,101,121,"Ad Campaign"
"3/10/2012 21:00",1,0,0,1,12.3,14.395,"39",15.0013,16,94,110,"www.yahoo.com"
"3/10/2012 22:00",1,0,0,1,10.66,12.88,"44",11.0014,19,81,100,"ad campaign"
"3/10/2012 23:00",1,0,0,1,10.66,12.88,"41",12.998,6,77,83,"facebook page"
"3/11/2012 0:00",1,0,0,1,10.66,14.395,"44",6.0032,7,62,69,"direct"
"3/11/2012 1:00",1,0,0,1,9.84,12.12,"52",11.0014,4,57,61,"ad campaign"
"3/11/2012 3:00",1,0,0,1,9.84,12.12,"60",8.9981,15,51,66,"ad campaign"
"3/11/2012 4:00",1,0,0,1,9.84,12.12,"60",8.9981,7,15,22,"www.yahoo.com"
"3/11/2012 5:00",1,0,0,1,9.84,12.12,"60",11.0014,2,5,7,"blog"
"3/11/2012 6:00",1,0,0,1,9.84,12.12,"70",11.0014,2,8,10,"www.google.co.uk"
"3/11/2012 7:00",1,0,0,1,9.02,11.365,"69",8.9981,2,15,17,"ad campaign"
"3/11/2012 8:00",1,0,0,1,9.02,11.365,"69",8.9981,4,68,72,"direct"
"3/11/2012 9:00",1,0,0,1,10.66,12.88,"60",15.0013,20,70,90,"www.google.co.uk"
"3/11/2012 10:00",1,0,0,1,13.12,15.15,"49",19.0012,71,147,218,"facebook page"
"3/11/2012 11:00",1,0,0,1,14.76,16.665,"43",19.0012,90,209,299,"ad campaign"
"3/11/2012 12:00",1,0,0,1,16.4,20.455,"37",19.9995,146,264,410,"www.google.co.uk"
"3/11/2012 13:00",1,0,0,1,17.22,21.21,"41",19.9995,176,288,464,"Twitter"
"3/11/2012 14:00",1,0,0,1,18.86,22.725,"31",19.0012,212,289,501,"facebook page"
"3/11/2012 15:00",1,0,0,1,20.5,24.24,"29",19.9995,201,286,487,"www.yahoo.com"
"3/11/2012 16:00",1,0,0,1,20.5,24.24,"31",23.9994,208,301,509,"Twitter    "
"3/11/2012 17:00",1,0,0,1,21.32,25,"27",19.9995,199,299,498,"Twitter"
"3/11/2012 18:00",1,0,0,1,21.32,25,"29",19.0012,133,256,389,"blog"
"3/11/2012 19:00",1,0,0,1,20.5,24.24,"31",19.0012,55,203,258,"Twitter    "
"3/11/2012 20:00",1,0,0,1,18.04,21.97,"47",15.0013,42,129,171,"ad campaign"
"3/11/2012 21:00",1,0,0,1,17.22,21.21,"54",15.0013,37,110,147,"www.bing.com"
"3/11/2012 22:00",1,0,0,1,16.4,20.455,"54",12.998,13,81,94,"direct"
"3/11/2012 23:00",1,0,0,1,16.4,20.455,"50",11.0014,12,40,52,"www.yahoo.com"
"3/12/2012 0:00",1,0,1,1,15.58,19.695,"54",12.998,4,20,24,"Twitter"
"3/12/2012 1:00",1,0,1,1,15.58,19.695,"50",8.9981,1,9,10,"www.google.fi"
"3/12/2012 2:00",1,0,1,1,15.58,19.695,"54",7.0015,4,5,9,"ad campaign"
"3/12/2012 3:00",1,0,1,1,14.76,17.425,"50",8.9981,0,2,2,"www.bing.com"
"3/12/2012 4:00",1,0,1,1,13.94,16.665,"61",12.998,0,3,3,"www.google.fi"
"3/12/2012 5:00",1,0,1,1,13.94,16.665,"61",12.998,1,15,16,"www.yahoo.com"
"3/12/2012 6:00",1,0,1,1,13.94,17.425,"57",7.0015,2,86,88,"www.google.fi"
"3/12/2012 7:00",1,0,1,1,13.94,17.425,"53",7.0015,9,259,268,"blog"
"3/12/2012 8:00",1,0,1,1,13.94,16.665,"61",8.9981,17,547,564,NA
"3/12/2012 9:00",1,0,1,1,15.58,19.695,"54",11.0014,21,260,281,NA
"3/12/2012 10:00",1,0,1,1,16.4,20.455,"50",15.0013,39,98,137,"AD campaign"
"3/12/2012 11:00",1,0,1,1,18.04,21.97,"44",15.0013,39,111,150,NA
"3/12/2012 12:00",1,0,1,1,19.68,23.485,"39",15.0013,59,162,221,"www.google.co.uk"
"3/12/2012 13:00",1,0,1,2,22.14,25.76,"32",16.9979,74,176,250,"Ad Campaign"
"3/12/2012 14:00",1,0,1,2,23.78,27.275,"32",19.0012,76,145,221,"Ad Campaign"
"3/12/2012 15:00",1,0,1,1,22.96,26.515,"40",8.9981,74,159,233,"direct"
"3/12/2012 16:00",1,0,1,1,25.42,31.06,"35",30.0026,77,255,332,"direct"
"3/12/2012 17:00",1,0,1,2,25.42,31.06,"38",27.9993,87,557,644,"AD campaign"
"3/12/2012 18:00",1,0,1,2,24.6,31.06,"43",12.998,89,623,712,"Twitter"
"3/12/2012 19:00",1,0,1,2,22.96,26.515,"49",15.0013,67,379,446,"www.yahoo.com"
"3/12/2012 20:00",1,0,1,2,22.96,26.515,"49",15.0013,49,237,286,"facebook page"
"3/12/2012 21:00",1,0,1,2,22.14,25.76,"56",15.0013,22,183,205,"www.yahoo.com"
"3/12/2012 22:00",1,0,1,2,22.96,26.515,"56",15.0013,17,116,133,"AD campaign"
"3/12/2012 23:00",1,0,1,1,22.96,26.515,"56",15.0013,10,53,63,"direct"
"3/13/2012 0:00",1,0,1,2,22.96,26.515,"52",12.998,5,21,26,"Twitter"
"3/13/2012 1:00",1,0,1,2,21.32,25,"59",15.0013,2,14,16,"Twitter    "
"3/13/2012 2:00",1,0,1,3,21.32,25,"72",19.9995,0,1,1,"www.yahoo.com"
"3/13/2012 3:00",1,0,1,3,21.32,25,"72",19.9995,0,2,2,"AD campaign"
"3/13/2012 4:00",1,0,1,2,18.86,22.725,"82",12.998,0,1,1,"www.google.fi"
"3/13/2012 5:00",1,0,1,2,18.86,22.725,"82",12.998,0,24,24,"www.yahoo.com"
"3/13/2012 6:00",1,0,1,3,18.86,22.725,"82",12.998,5,108,113,"facebook page"
"3/13/2012 7:00",1,0,1,2,18.86,22.725,"82",19.0012,16,292,308,"Twitter    "
"3/13/2012 8:00",1,0,1,1,18.86,22.725,"82",19.0012,22,571,593,"ad campaign"
"3/13/2012 9:00",1,0,1,1,19.68,23.485,"82",19.0012,18,324,342,"ad campaign"
"3/13/2012 10:00",1,0,1,1,21.32,25,"77",15.0013,28,115,143,"www.google.com"
"3/13/2012 11:00",1,0,1,1,22.14,25.76,"73",19.0012,64,155,219,"www.yahoo.com"
"3/13/2012 12:00",1,0,1,1,24.6,30.305,"60",19.0012,47,197,244,"blog"
"3/13/2012 13:00",1,0,1,1,24.6,30.305,"60",26.0027,53,180,233,"facebook page"
"3/13/2012 14:00",1,0,1,1,26.24,31.06,"53",22.0028,52,160,212,"www.yahoo.com"
"3/13/2012 15:00",1,0,1,1,28.7,31.82,"39",15.0013,68,196,264,"ad campaign"
"3/13/2012 16:00",1,0,1,1,29.52,32.575,"34",26.0027,53,312,365,NA
"3/13/2012 17:00",1,0,1,1,28.7,31.82,"37",7.0015,62,614,676,"facebook page"
"3/13/2012 18:00",1,0,1,1,28.7,31.82,"34",19.9995,96,638,734,"ad campaign"
"3/13/2012 19:00",1,0,1,1,26.24,31.06,"47",15.0013,50,429,479,"www.google.co.uk"
"3/13/2012 20:00",1,0,1,1,24.6,31.06,"49",11.0014,45,306,351,"Twitter"
"3/13/2012 21:00",1,0,1,1,23.78,27.275,"56",7.0015,44,200,244,"ad campaign"
"3/13/2012 22:00",1,0,1,1,22.96,26.515,"60",6.0032,24,146,170,"Twitter"
"3/13/2012 23:00",1,0,1,1,22.96,26.515,"56",8.9981,8,79,87,"ad campaign"
"3/14/2012 0:00",1,0,1,1,22.14,25.76,"60",7.0015,5,34,39,"AD campaign"
"3/14/2012 1:00",1,0,1,1,21.32,25,"63",6.0032,2,25,27,"facebook page"
"3/14/2012 2:00",1,0,1,1,20.5,24.24,"68",12.998,0,2,2,"www.yahoo.com"
"3/14/2012 3:00",1,0,1,1,19.68,23.485,"72",12.998,1,3,4,"ad campaign"
"3/14/2012 4:00",1,0,1,1,19.68,23.485,"67",6.0032,1,4,5,"www.bing.com"
"3/14/2012 5:00",1,0,1,1,18.04,21.97,"82",8.9981,2,25,27,"AD campaign"
"3/14/2012 6:00",1,0,1,1,18.04,21.97,"82",6.0032,1,120,121,"www.yahoo.com"
"3/14/2012 7:00",1,0,1,1,18.04,21.97,"82",7.0015,20,348,368,"Twitter    "
"3/14/2012 8:00",1,0,1,1,18.04,21.97,"82",0,34,628,662,"Ad Campaign"
"3/14/2012 9:00",1,0,1,1,21.32,25,"68",0,26,325,351,"www.bing.com"
"3/14/2012 10:00",1,0,1,1,22.96,26.515,"56",7.0015,38,150,188,"Ad Campaign"
"3/14/2012 11:00",1,0,1,2,25.42,31.06,"41",11.0014,65,155,220,"www.yahoo.com"
"3/14/2012 12:00",1,0,1,2,26.24,31.06,"29",0,55,212,267,"AD campaign"
"3/14/2012 13:00",1,0,1,1,27.06,31.06,"27",15.0013,57,197,254,"Twitter"
"3/14/2012 14:00",1,0,1,1,28.7,31.82,"23",22.0028,61,163,224,"Twitter"
"3/14/2012 15:00",1,0,1,1,28.7,31.82,"24",0,86,197,283,"Twitter    "
"3/14/2012 16:00",1,0,1,1,29.52,31.82,"25",12.998,78,278,356,"ad campaign"
